# Header Begin
# spekpy version: 2.0.8
# file type: exported_spectrum
# comment: 130keV_20_W_Al0-5
# Inputs
# ------
# Tube Voltage: 130.0 [kVp]; Anode Angle: 20.0 [degrees]; Energy Bin: 0.5 [keV]; Bin shift fraction: None []; Physics Mode: spekpy-v2-casim [str]; Mu Data Source: nist [str]; Target: W [str]; 
# x: 0.0 [cm]; y: 0.0 [cm]; z: 100.0 [cm]; Tube Load: 1.0 [mAs]; Bremsstrahlung Emission: True [bool]; Characteristic Emission: True [bool]; Oblique: True [bool]; Ref. air Kerma: None [uGy]; Ref. fluence: None [Photons cm^-2]; 
# Filtration: [('Be', 1.6), ('Al', 0.5), ('Air', 352)] [mm]; 
# Outputs
# -------
# Fluence: 628743738.6436 [Photons cm^-2];  Air Kerma: 438.2432 [uGy]; Mean Energy: 48.8191 [keV]; 
# First HVL Al: 1.4728 [mm Al];  Second HVL Al: 3.6950 [mm Al];  Homogeneity Coefficient Al: 0.3986 [-]; Effective Energy Al: 25.6108 [keV]; 
# First HVL Cu: 0.0490 [mm Cu];  Second HVL Cu: 0.1516 [mm Cu];  Homogeneity Coefficient Cu: 0.3233 [-]; Effective Energy Cu: 26.2798 [keV]; 
# Spectrum Units:
# [keV], [Photons keV^-1 cm^-2], [Photons keV^-1 cm^-2]
# Header End: 17 lines
64.2500	5210218.4068	0.0000
64.7500	5135434.6451	0.0000
65.2500	5061963.8095	0.0000
65.7500	4989273.0454	0.0000
66.2500	4917658.6645	0.0000
66.7500	10843006.3921	5996035.6057
67.2500	16399454.8083	11622464.1998
67.7500	5003623.8584	295272.9676
68.2500	4640406.6004	0.0000
68.7500	4573345.0486	0.0000
69.2500	8679015.9297	4171713.3930
69.7500	4594581.5008	602266.1462
70.2500	3906194.7409	0.0000
70.7500	3857224.0385	0.0000
71.2500	3808616.8854	0.0000
71.7500	3760841.1398	0.0000
72.2500	3713235.6822	0.0000
72.7500	3666308.4899	0.0000
73.2500	3619693.1295	0.0000
73.7500	3573239.7000	0.0000
74.2500	3527416.4715	0.0000
74.7500	3481697.1408	0.0000
75.2500	3436457.7057	0.0000
75.7500	3391608.5871	0.0000
76.2500	3346887.5369	0.0000
76.7500	3302776.9271	0.0000
77.2500	3258813.9180	0.0000
77.7500	3215203.2372	0.0000
78.2500	3172079.2443	0.0000
78.7500	3129081.6080	0.0000
79.2500	3086631.7043	0.0000
79.7500	3044378.0075	0.0000
80.2500	3002299.0065	0.0000
80.7500	2960707.9067	0.0000
81.2500	2919251.1127	0.0000
81.7500	2878237.4094	0.0000
82.2500	2837560.5643	0.0000
82.7500	2797082.4429	0.0000
